symbol,name,fiscal_year,current_price,analyst_tp,analyst_low,analyst_high,consensus,last_updated,price,eps,pe,roe,bvps,debt_assets,ocfps,fcfps,revps,divps
MS,Morgan Stanley,2017,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,52.2,4.1,12.73,11.0,37.5,0.63,,,42.5,0.95
MS,Morgan Stanley,2018,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,43.0,4.73,9.09,12.0,38.0,0.64,,,44.5,1.25
MS,Morgan Stanley,2019,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,51.3,5.19,9.88,12.5,41.0,0.63,,,47.5,1.4
MS,Morgan Stanley,2020,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,70.6,5.0,14.12,12.0,44.0,0.63,,,48.5,1.4
MS,Morgan Stanley,2021,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,100.6,8.03,12.53,18.5,49.0,0.63,,,60.0,1.75
MS,Morgan Stanley,2022,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,86.2,6.15,14.02,13.0,53.0,0.63,,,62.0,2.75
MS,Morgan Stanley,2023,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,90.5,5.18,17.47,10.5,57.0,0.63,,,62.0,3.25
MS,Morgan Stanley,2024,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,131.3,7.95,16.52,15.5,62.0,0.62,,,72.0,3.85
MS,Morgan Stanley,2025,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,117.5,10.21,11.51,18.0,69.0,0.62,,,80.0,4.0
MSFT,Microsoft Corporation,2015,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,55.5,1.48,37.5,14.0,10.5,0.45,4.5,3.2,25.0,1.24
MSFT,Microsoft Corporation,2016,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,62.1,2.1,29.57,19.5,10.0,0.47,5.5,4.0,24.5,1.44
MSFT,Microsoft Corporation,2017,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,85.5,3.25,26.31,28.0,11.5,0.48,6.8,5.4,26.0,1.56
MSFT,Microsoft Corporation,2018,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,101.6,2.13,47.7,19.5,14.0,0.48,7.8,6.2,28.5,1.68
MSFT,Microsoft Corporation,2019,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,157.6,5.06,31.15,38.0,16.0,0.49,8.9,7.2,33.5,1.84
MSFT,Microsoft Corporation,2020,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,222.4,5.76,38.61,39.5,17.0,0.5,10.5,8.8,36.5,2.04
MSFT,Microsoft Corporation,2021,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,336.3,8.05,41.78,43.0,21.5,0.52,12.5,10.5,46.0,2.24
MSFT,Microsoft Corporation,2022,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,233.18,9.65,24.16,43.68,22.0878,0.1679,11.8084,8.6405,26.2958,2.54
MSFT,Microsoft Corporation,2023,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,368.87,9.68,38.11,35.09,27.5994,0.1456,11.7214,7.9597,28.3612,2.79
MSFT,Microsoft Corporation,2024,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,416.56,11.8,35.3,32.83,35.9455,0.1311,15.872,9.9171,32.8186,3.08
MSFT,Microsoft Corporation,2025,450.24,560.6302,400.0,870.0,Strong Buy,2026-05-31T14:48:35,481.48,13.64,35.3,29.65,46.0119,0.0979,18.2401,9.5929,37.7393,3.4
NEE,NextEra Energy,2015,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,28.2,1.26,22.38,10.5,13.0,0.48,6.5,1.5,14.5,1.29
NEE,NextEra Energy,2016,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,27.6,1.65,16.73,12.0,14.0,0.5,7.0,1.8,15.0,1.4
NEE,NextEra Energy,2017,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,37.1,2.18,17.02,14.0,15.5,0.52,7.5,2.0,16.0,1.51
NEE,NextEra Energy,2018,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,41.3,2.39,17.28,13.5,17.5,0.54,8.0,2.2,17.5,1.62
NEE,NextEra Energy,2019,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,56.5,2.54,22.24,12.5,19.0,0.56,9.0,2.5,18.5,1.78
NEE,NextEra Energy,2020,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,71.2,2.72,26.18,11.5,21.0,0.57,9.5,3.0,20.0,1.98
NEE,NextEra Energy,2021,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,82.5,2.1,39.29,8.0,25.0,0.58,10.5,3.5,22.0,2.18
NEE,NextEra Energy,2022,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,79.0,1.49,53.02,5.5,26.0,0.59,10.0,2.8,23.5,2.44
NEE,NextEra Energy,2023,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,60.5,3.6,16.81,12.0,28.0,0.6,11.0,3.0,26.0,2.7
NEE,NextEra Energy,2024,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,74.8,3.37,22.2,10.5,30.0,0.61,11.5,2.5,24.5,2.97
NEE,NextEra Energy,2025,91.33,99.16,55.0,112.0,Buy,2026-05-30T12:35:17.805760+00:00,74.0,3.3,22.42,10.0,32.0,0.62,12.0,2.8,27.0,3.15
NEM,Newmont,2015,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,17.0,0.13,130.77,0.5,17.0,0.28,2.0,0.5,15.0,0.1
NEM,Newmont,2016,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,33.4,1.41,23.69,5.5,19.0,0.3,3.5,1.5,17.5,0.1
NEM,Newmont,2017,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,37.0,0.4,92.5,1.5,21.0,0.32,3.0,1.0,18.0,0.1
NEM,Newmont,2018,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,33.5,1.43,23.43,5.5,22.0,0.3,3.5,1.5,18.5,0.14
NEM,Newmont,2019,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,39.2,1.67,23.47,6.0,24.0,0.3,4.0,2.5,20.0,0.56
NEM,Newmont,2020,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,59.2,3.48,17.01,12.0,26.0,0.3,6.0,4.0,23.5,1.0
NEM,Newmont,2021,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,58.3,2.44,23.89,8.5,27.5,0.32,5.0,2.5,22.5,1.6
NEM,Newmont,2022,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,41.3,-1.62,-25.49,-5.5,25.0,0.34,3.0,0.5,20.0,1.6
NEM,Newmont,2023,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,35.1,-2.97,-11.82,-10.0,22.0,0.38,2.5,-0.5,16.0,1.6
NEM,Newmont,2024,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,42.0,2.92,14.38,8.0,28.0,0.38,5.0,2.5,18.5,1.6
NEM,Newmont,2025,55.5,65.0,42.0,85.0,Buy,2026-05-30T12:35:17.805760+00:00,49.0,6.39,7.67,18.0,35.0,0.36,9.0,6.5,24.5,1.6
NFLX,Netflix,2015,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,114.4,0.28,408.57,6.2,4.5,0.32,-0.3,-1.1,21.0,0.0
NFLX,Netflix,2016,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,123.8,0.43,287.91,4.9,8.5,0.36,-0.9,-1.7,24.0,0.0
NFLX,Netflix,2017,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,191.1,1.25,152.88,19.6,10.2,0.42,-1.3,-2.2,33.0,0.0
NFLX,Netflix,2018,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,267.7,2.68,99.89,27.9,12.5,0.52,-2.15,-3.05,48.0,0.0
NFLX,Netflix,2019,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,323.6,4.26,75.96,29.3,15.5,0.53,-1.4,-2.65,59.5,0.0
NFLX,Netflix,2020,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,541.0,6.08,88.98,33.7,21.5,0.58,2.5,0.9,68.0,0.0
NFLX,Netflix,2021,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,602.0,11.24,53.56,39.7,32.0,0.55,2.2,0.35,83.5,0.0
NFLX,Netflix,2022,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,294.0,9.83,29.91,29.2,28.0,0.58,3.4,1.6,95.5,0.0
NFLX,Netflix,2023,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,491.3,12.03,40.84,35.0,36.5,0.54,10.5,8.6,108.0,0.0
NFLX,Netflix,2024,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,937.7,19.83,47.29,39.5,56.5,0.5,17.3,14.5,127.5,0.0
NFLX,Netflix,2025,1090.0,1150.0,950.0,1514.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,935.0,25.67,36.42,42.0,72.0,0.47,17.7,15.2,103.86,0.0
NKE,"NIKE, Inc.",2016,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,53.42,2.16,24.73,30.7,7.71,,1.98,1.49,19.79,0.62
NKE,"NIKE, Inc.",2017,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,52.99,2.51,21.11,34.2,7.83,,2.11,1.56,21.28,0.7
NKE,"NIKE, Inc.",2018,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,70.77,1.17,60.49,19.7,6.27,,3.14,2.51,23.08,0.78
NKE,"NIKE, Inc.",2019,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,84.79,2.49,34.05,44.6,5.95,,3.08,2.38,25.24,0.86
NKE,"NIKE, Inc.",2020,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,98.58,1.6,61.61,31.5,5.35,,2.05,1.34,24.38,0.9
NKE,"NIKE, Inc.",2021,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,133.56,3.56,37.52,44.9,8.31,,2.91,2.46,28.33,0.99
NKE,"NIKE, Inc.",2022,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,110.43,3.75,29.45,40.6,9.62,,3.7,3.17,30.02,1.07
NKE,"NIKE, Inc.",2023,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,102.51,3.23,31.74,35.7,9.29,,3.31,2.68,32.97,1.18
NKE,"NIKE, Inc.",2024,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,89.46,3.73,23.98,40.2,9.45,,4.87,4.39,33.84,1.3
NKE,"NIKE, Inc.",2025,42.09,62.0,23.0,90.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,77.0,2.16,35.65,24.4,9.52,,2.98,2.54,31.33,1.58
NOC,Northrop Grumman,2015,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,192.0,11.45,16.77,18.0,56.0,0.4,14.0,10.0,168.0,3.4
NOC,Northrop Grumman,2016,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,239.0,12.19,19.61,19.0,60.0,0.44,15.0,11.0,184.0,3.6
NOC,Northrop Grumman,2017,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,265.0,13.29,19.94,20.0,63.0,0.48,17.0,12.5,196.0,4.2
NOC,Northrop Grumman,2018,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,283.0,18.7,15.13,27.0,65.0,0.55,20.0,15.5,218.0,5.4
NOC,Northrop Grumman,2019,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,356.0,21.21,16.78,30.0,68.0,0.58,22.0,17.0,238.0,6.28
NOC,Northrop Grumman,2020,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,278.0,21.21,13.11,29.0,70.0,0.6,24.0,18.5,258.0,7.0
NOC,Northrop Grumman,2021,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,359.0,23.19,15.48,32.0,68.0,0.62,26.0,20.0,278.0,7.4
NOC,Northrop Grumman,2022,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,481.0,21.73,22.14,28.0,72.0,0.62,22.0,15.0,285.0,8.04
NOC,Northrop Grumman,2023,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,474.0,18.85,25.15,22.0,78.0,0.62,23.0,16.0,275.0,8.28
NOC,Northrop Grumman,2024,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,487.0,28.35,17.18,34.0,82.0,0.62,27.0,18.5,280.0,8.76
NOC,Northrop Grumman,2025,520.0,560.0,390.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,520.0,29.08,17.88,25.0,86.0,0.64,30.0,21.0,290.0,8.99
NRG,NRG Energy,2015,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,16.5,-2.5,-6.6,,-8.0,0.8,4.0,2.5,58.0,0.58
NRG,NRG Energy,2016,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,20.5,3.25,6.31,20.0,10.5,0.78,5.0,3.5,55.0,0.58
NRG,NRG Energy,2017,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,18.0,-1.4,-12.86,,6.0,0.8,4.5,3.0,51.0,0.12
NRG,NRG Energy,2018,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,33.5,4.2,7.98,25.0,7.5,0.78,5.5,4.0,52.5,0.12
NRG,NRG Energy,2019,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,39.5,5.5,7.18,30.0,11.0,0.75,6.5,5.0,53.0,0.12
NRG,NRG Energy,2020,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,37.5,12.3,3.05,55.0,16.5,0.72,8.0,6.5,50.0,0.3
NRG,NRG Energy,2021,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,41.5,6.8,6.1,25.0,25.0,0.7,10.0,8.5,65.0,1.4
NRG,NRG Energy,2022,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,44.0,-5.2,-8.46,,12.0,0.72,7.0,5.0,90.0,1.4
NRG,NRG Energy,2023,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,72.5,4.3,16.86,20.0,22.0,0.74,8.0,6.0,85.0,1.4
NRG,NRG Energy,2024,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,121.5,5.0,24.3,22.0,25.0,0.76,10.0,8.5,78.0,1.4
NRG,NRG Energy,2025,138.0,197.57,155.0,225.0,Buy,2026-05-30T12:35:17.805760+00:00,148.0,4.09,36.19,15.0,27.5,0.77,11.0,9.0,86.0,1.4
NUE,Nucor,2015,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,44.0,3.44,12.79,10.0,33.0,0.28,5.5,2.5,91.0,1.51
NUE,Nucor,2016,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,54.4,2.48,21.94,7.5,34.0,0.28,4.5,2.0,80.0,1.51
NUE,Nucor,2017,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,62.5,5.9,10.59,16.5,37.0,0.26,8.0,5.0,100.0,1.51
NUE,Nucor,2018,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,57.0,10.1,5.64,24.0,44.0,0.26,11.0,8.0,135.0,1.51
NUE,Nucor,2019,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,57.0,7.32,7.79,17.5,47.0,0.28,9.0,6.0,121.0,1.6
NUE,Nucor,2020,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,75.0,6.19,12.12,15.0,49.5,0.3,9.0,6.5,110.0,1.61
NUE,Nucor,2021,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,116.0,18.55,6.25,36.0,61.0,0.28,18.0,14.0,158.0,1.61
NUE,Nucor,2022,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,153.0,28.76,5.32,48.0,74.0,0.26,27.0,22.0,205.0,2.0
NUE,Nucor,2023,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,167.0,18.0,9.28,28.0,79.0,0.26,22.0,17.0,180.0,2.36
NUE,Nucor,2024,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,133.0,8.46,15.72,12.5,72.0,0.26,12.0,8.0,147.0,2.8
NUE,Nucor,2025,148.0,175.0,110.0,220.0,Buy,2026-05-30T12:35:17.805760+00:00,140.0,7.52,18.62,11.0,73.0,0.26,11.0,7.5,145.0,2.92
NVDA,Nvidia,2015,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,6.34,0.19,33.37,8.5,2.0,0.3,0.32,0.26,1.35,0.01
NVDA,Nvidia,2016,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,9.19,0.2,45.95,9.0,2.2,0.28,0.38,0.31,1.45,0.01
NVDA,Nvidia,2017,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,13.36,0.3,44.53,14.0,2.6,0.32,0.58,0.49,1.95,0.01
NVDA,Nvidia,2018,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,41.47,0.78,53.17,32.0,2.8,0.36,1.25,1.1,3.2,0.01
NVDA,Nvidia,2019,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,59.36,0.93,63.83,34.0,3.2,0.4,1.5,1.35,3.5,0.01
NVDA,Nvidia,2020,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,52.93,0.38,139.29,11.0,3.4,0.42,0.65,0.55,2.8,0.01
NVDA,Nvidia,2021,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,78.04,0.53,147.25,14.5,4.2,0.45,1.0,0.88,3.55,0.01
NVDA,Nvidia,2022,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,14.62,1.19,12.29,37.0,3.7,0.44,2.45,2.2,6.5,0.01
NVDA,Nvidia,2023,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,49.52,0.12,412.67,3.5,4.6,0.4,0.6,0.4,7.8,0.02
NVDA,Nvidia,2024,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,134.8,1.19,113.28,38.0,4.8,0.38,3.5,3.2,22.5,0.02
NVDA,Nvidia,2025,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,120.0,4.9,24.49,88.0,7.0,0.36,10.0,9.4,46.0,0.03
NVDA,Nvidia,2026,223.17,273.62,195.0,360.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,214.25,4.9,43.72,76.33,6.4165,0.0534,4.1902,3.9437,8.8088,0.01
OKLO,Oklo Inc,2019,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
OKLO,Oklo Inc,2020,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
OKLO,Oklo Inc,2021,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
OKLO,Oklo Inc,2022,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
OKLO,Oklo Inc,2023,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,,-0.3,,,,,-0.3,-0.35,0.0,0.0
OKLO,Oklo Inc,2024,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,12.0,-0.5,-24.0,,,,-0.5,-0.55,0.0,0.0
OKLO,Oklo Inc,2025,42.0,55.0,18.0,80.0,Speculative Buy,2026-05-30T12:35:17.805760+00:00,42.0,-0.65,-64.62,,,,-0.6,-0.68,0.0,0.0
ORCL,Oracle,2015,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,38.0,2.21,17.19,24.0,8.0,0.48,3.2,2.8,12.5,0.51
ORCL,Oracle,2016,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,40.5,2.52,16.07,26.0,7.0,0.5,3.5,3.0,12.0,0.6
ORCL,Oracle,2017,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,50.0,2.74,18.25,27.5,6.0,0.53,3.8,3.4,11.5,0.64
ORCL,Oracle,2018,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,47.0,3.0,15.67,30.0,4.0,0.62,4.0,3.6,12.0,0.76
ORCL,Oracle,2019,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,54.0,3.0,18.0,90.0,2.0,0.7,4.2,3.8,13.0,0.96
ORCL,Oracle,2020,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,55.0,3.08,17.86,,0.5,0.8,4.8,4.2,13.5,0.96
ORCL,Oracle,2021,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,96.0,4.67,20.56,,-2.5,0.84,5.5,4.8,16.5,1.04
ORCL,Oracle,2022,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,61.5,3.22,19.1,,-3.0,0.83,5.0,4.5,19.0,1.28
ORCL,Oracle,2023,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,96.5,3.57,27.03,,-2.0,0.82,6.0,5.2,22.5,1.6
ORCL,Oracle,2024,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,139.0,3.45,40.29,,-1.0,0.8,7.0,6.2,24.5,1.6
ORCL,Oracle,2025,184.0,262.89,170.0,300.0,Buy,2026-05-30T12:35:17.805760+00:00,184.0,4.34,42.4,,0.5,0.78,7.8,6.9,27.0,1.6
OXY,Occidental Petroleum,2015,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,71.5,0.67,106.72,2.5,26.0,0.28,5.0,1.5,36.0,3.0
OXY,Occidental Petroleum,2016,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,72.7,-2.57,-28.29,,22.5,0.28,2.5,-1.0,21.5,3.0
OXY,Occidental Petroleum,2017,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,69.3,0.81,85.56,3.0,22.0,0.28,4.5,0.5,26.5,3.0
OXY,Occidental Petroleum,2018,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,76.2,4.52,16.86,15.5,24.5,0.3,8.0,4.5,43.0,3.16
OXY,Occidental Petroleum,2019,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,42.0,-0.52,-80.77,,12.0,0.52,3.0,-0.5,30.5,3.28
OXY,Occidental Petroleum,2020,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,22.6,-14.84,-1.52,,5.0,0.58,-1.0,-5.0,13.0,0.87
OXY,Occidental Petroleum,2021,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,31.9,1.83,17.43,6.5,14.0,0.54,5.0,2.0,26.0,0.04
OXY,Occidental Petroleum,2022,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,72.6,10.3,7.05,35.0,25.0,0.44,14.0,9.0,52.5,0.52
OXY,Occidental Petroleum,2023,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,57.9,3.35,17.28,11.0,25.5,0.42,8.5,4.5,36.0,0.72
OXY,Occidental Petroleum,2024,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,47.0,2.44,19.26,8.0,27.0,0.4,7.5,3.5,31.5,0.88
OXY,Occidental Petroleum,2025,59.51,57.71,38.0,75.0,Hold,2026-05-30T12:35:17.805760+00:00,53.0,1.61,32.92,5.5,28.0,0.38,6.5,3.0,28.0,0.92
PCG,PG&E Corporation,2015,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,49.0,2.07,23.67,9.0,22.5,0.42,5.0,1.0,20.0,1.82
PCG,PG&E Corporation,2016,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,58.0,2.39,24.27,10.5,24.0,0.44,5.5,1.5,21.5,1.96
PCG,PG&E Corporation,2017,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,65.5,-1.04,-62.98,-4.5,22.0,0.48,5.5,0.8,21.0,2.04
PCG,PG&E Corporation,2018,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,25.0,-6.92,-3.61,-22.0,14.0,0.6,4.5,-0.5,20.5,2.02
PCG,PG&E Corporation,2019,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,13.5,-16.7,-0.81,-60.0,-5.0,0.78,3.0,-2.5,17.5,0.0
PCG,PG&E Corporation,2020,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,9.0,0.34,26.47,1.5,7.5,0.72,3.5,1.0,14.0,0.0
PCG,PG&E Corporation,2021,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,10.5,0.56,18.75,2.5,8.5,0.7,3.5,0.5,14.0,0.0
PCG,PG&E Corporation,2022,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,14.0,0.91,15.38,3.5,10.0,0.68,4.0,1.0,16.5,0.0
PCG,PG&E Corporation,2023,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,16.5,1.05,15.71,4.0,12.0,0.66,4.0,1.0,17.0,0.0
PCG,PG&E Corporation,2024,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,17.5,1.15,15.22,5.0,13.5,0.64,4.2,1.2,17.5,0.05
